Time,Temperature,RH,GloblRad
2021-06-01 13:10:00+08:00,28.21666667,91.33333333,0.9
2021-06-01 13:20:00+08:00,28.43333333,88.66666667,0.93
2021-06-01 13:30:00+08:00,28.65,86,0.96
2021-06-01 13:40:00+08:00,28.86666667,83.33333333,0.99
2021-06-01 13:50:00+08:00,29.08333333,80.66666667,1.02
2021-06-01 14:00:00+08:00,29.3,78,1.05
2021-06-01 14:10:00+08:00,29.3,77.66666667,1.035
2021-06-01 14:20:00+08:00,29.3,77.33333333,1.02
2021-06-01 14:30:00+08:00,29.3,77,1.005
2021-06-01 14:40:00+08:00,29.3,76.66666667,0.99
2021-06-01 14:50:00+08:00,29.3,76.33333333,0.975
2021-06-01 15:00:00+08:00,29.3,76,0.96
2021-06-01 15:10:00+08:00,29.31666667,76,0.946666667
2021-06-01 15:20:00+08:00,29.33333333,76,0.933333333
2021-06-01 15:30:00+08:00,29.35,76,0.92
2021-06-01 15:40:00+08:00,29.36666667,76,0.906666667
2021-06-01 15:50:00+08:00,29.38333333,76,0.893333333
2021-06-01 16:00:00+08:00,29.4,76,0.88
2021-06-01 16:10:00+08:00,29.03333333,79,0.788333333
2021-06-01 16:20:00+08:00,28.66666667,82,0.696666667
2021-06-01 16:30:00+08:00,28.3,85,0.605
2021-06-01 16:40:00+08:00,27.93333333,88,0.513333333
2021-06-01 16:50:00+08:00,27.56666667,91,0.421666667
2021-06-01 17:00:00+08:00,27.2,94,0.33
2021-06-01 17:10:00+08:00,26.9,94.16666667,0.293333333
2021-06-01 17:20:00+08:00,26.6,94.33333333,0.256666667
2021-06-01 17:30:00+08:00,26.3,94.5,0.22
2021-06-01 17:40:00+08:00,26,94.66666667,0.183333333
2021-06-01 17:50:00+08:00,25.7,94.83333333,0.146666667
2021-06-01 18:00:00+08:00,25.4,95,0.11
2021-06-01 18:10:00+08:00,25.3,95.33333333,0.098333333
2021-06-01 18:20:00+08:00,25.2,95.66666667,0.086666667
2021-06-01 18:30:00+08:00,25.1,96,0.075
2021-06-01 18:40:00+08:00,25,96.33333333,0.063333333
2021-06-01 18:50:00+08:00,24.9,96.66666667,0.051666667
2021-06-01 19:00:00+08:00,24.8,97,0.04
2021-06-01 19:10:00+08:00,24.85,97.16666667,0.033333333
2021-06-01 19:20:00+08:00,24.9,97.33333333,0.026666667
2021-06-01 19:30:00+08:00,24.95,97.5,0.02
2021-06-01 19:40:00+08:00,25,97.66666667,0.013333333
2021-06-01 19:50:00+08:00,25.05,97.83333333,0.006666667
2021-06-01 20:00:00+08:00,25.1,98,0
2021-06-01 20:10:00+08:00,25.11666667,98.16666667,0
2021-06-01 20:20:00+08:00,25.13333333,98.33333333,0
2021-06-01 20:30:00+08:00,25.15,98.5,0
2021-06-01 20:40:00+08:00,25.16666667,98.66666667,0
2021-06-01 20:50:00+08:00,25.18333333,98.83333333,0
2021-06-01 21:00:00+08:00,25.2,99,0
2021-06-01 21:10:00+08:00,25.21666667,99,0
2021-06-01 21:20:00+08:00,25.23333333,99,0
2021-06-01 21:30:00+08:00,25.25,99,0
2021-06-01 21:40:00+08:00,25.26666667,99,0
2021-06-01 21:50:00+08:00,25.28333333,99,0
2021-06-01 22:00:00+08:00,25.3,99,0
2021-06-01 22:10:00+08:00,25.3,98.5,0
2021-06-01 22:20:00+08:00,25.3,98,0
2021-06-01 22:30:00+08:00,25.3,97.5,0
2021-06-01 22:40:00+08:00,25.3,97,0
2021-06-01 22:50:00+08:00,25.3,96.5,0
2021-06-01 23:00:00+08:00,25.3,96,0
2021-06-01 23:10:00+08:00,25.23333333,96.33333333,0
2021-06-01 23:20:00+08:00,25.16666667,96.66666667,0
2021-06-01 23:30:00+08:00,25.1,97,0
2021-06-01 23:40:00+08:00,25.03333333,97.33333333,0
2021-06-01 23:50:00+08:00,24.96666667,97.66666667,0
2021-06-02 00:00:00+08:00,24.9,98,0
2021-06-02 00:10:00+08:00,24.88333333,98,0
2021-06-02 00:20:00+08:00,24.86666667,98,0
2021-06-02 00:30:00+08:00,24.85,98,0
2021-06-02 00:40:00+08:00,24.83333333,98,0
2021-06-02 00:50:00+08:00,24.81666667,98,0
2021-06-02 01:00:00+08:00,24.8,98,0
2021-06-02 01:10:00+08:00,24.76666667,98.16666667,0
2021-06-02 01:20:00+08:00,24.73333333,98.33333333,0
2021-06-02 01:30:00+08:00,24.7,98.5,0
2021-06-02 01:40:00+08:00,24.66666667,98.66666667,0
2021-06-02 01:50:00+08:00,24.63333333,98.83333333,0
2021-06-02 02:00:00+08:00,24.6,99,0
2021-06-02 02:10:00+08:00,24.6,98.83333333,0
2021-06-02 02:20:00+08:00,24.6,98.66666667,0
2021-06-02 02:30:00+08:00,24.6,98.5,0
2021-06-02 02:40:00+08:00,24.6,98.33333333,0
2021-06-02 02:50:00+08:00,24.6,98.16666667,0
2021-06-02 03:00:00+08:00,24.6,98,0
2021-06-02 03:10:00+08:00,24.51666667,98,0
2021-06-02 03:20:00+08:00,24.43333333,98,0
2021-06-02 03:30:00+08:00,24.35,98,0
2021-06-02 03:40:00+08:00,24.26666667,98,0
2021-06-02 03:50:00+08:00,24.18333333,98,0
2021-06-02 04:00:00+08:00,24.1,98,0
2021-06-02 04:10:00+08:00,24.08333333,98,0
2021-06-02 04:20:00+08:00,24.06666667,98,0
2021-06-02 04:30:00+08:00,24.05,98,0
2021-06-02 04:40:00+08:00,24.03333333,98,0
2021-06-02 04:50:00+08:00,24.01666667,98,0
2021-06-02 05:00:00+08:00,24,98,0
2021-06-02 05:10:00+08:00,24.08333333,97.83333333,0.02
2021-06-02 05:20:00+08:00,24.16666667,97.66666667,0.04
2021-06-02 05:30:00+08:00,24.25,97.5,0.06
2021-06-02 05:40:00+08:00,24.33333333,97.33333333,0.08
2021-06-02 05:50:00+08:00,24.41666667,97.16666667,0.1
2021-06-02 06:00:00+08:00,24.5,97,0.12
2021-06-02 06:10:00+08:00,24.68333333,96.33333333,0.198333333
2021-06-02 06:20:00+08:00,24.86666667,95.66666667,0.276666667
2021-06-02 06:30:00+08:00,25.05,95,0.355
2021-06-02 06:40:00+08:00,25.23333333,94.33333333,0.433333333
2021-06-02 06:50:00+08:00,25.41666667,93.66666667,0.511666667
2021-06-02 07:00:00+08:00,25.6,93,0.59
2021-06-02 07:10:00+08:00,25.95,91.66666667,0.755
2021-06-02 07:20:00+08:00,26.3,90.33333333,0.92
2021-06-02 07:30:00+08:00,26.65,89,1.085
2021-06-02 07:40:00+08:00,27,87.66666667,1.25
2021-06-02 07:50:00+08:00,27.35,86.33333333,1.415
2021-06-02 08:00:00+08:00,27.7,85,1.58
2021-06-02 08:10:00+08:00,28.06666667,82.66666667,1.7
2021-06-02 08:20:00+08:00,28.43333333,80.33333333,1.82
2021-06-02 08:30:00+08:00,28.8,78,1.94
2021-06-02 08:40:00+08:00,29.16666667,75.66666667,2.06
2021-06-02 08:50:00+08:00,29.53333333,73.33333333,2.18
2021-06-02 09:00:00+08:00,29.9,71,2.3
2021-06-02 09:10:00+08:00,30.15,70.16666667,2.331666667
2021-06-02 09:20:00+08:00,30.4,69.33333333,2.363333333
2021-06-02 09:30:00+08:00,30.65,68.5,2.395
2021-06-02 09:40:00+08:00,30.9,67.66666667,2.426666667
2021-06-02 09:50:00+08:00,31.15,66.83333333,2.458333333
2021-06-02 10:00:00+08:00,31.4,66,2.49
2021-06-02 10:10:00+08:00,31.61666667,65.16666667,2.556666667
2021-06-02 10:20:00+08:00,31.83333333,64.33333333,2.623333333
2021-06-02 10:30:00+08:00,32.05,63.5,2.69
2021-06-02 10:40:00+08:00,32.26666667,62.66666667,2.756666667
2021-06-02 10:50:00+08:00,32.48333333,61.83333333,2.823333333
2021-06-02 11:00:00+08:00,32.7,61,2.89
2021-06-02 11:10:00+08:00,32.65,62.16666667,2.846666667
2021-06-02 11:20:00+08:00,32.6,63.33333333,2.803333333
2021-06-02 11:30:00+08:00,32.55,64.5,2.76
2021-06-02 11:40:00+08:00,32.5,65.66666667,2.716666667
2021-06-02 11:50:00+08:00,32.45,66.83333333,2.673333333
2021-06-02 12:00:00+08:00,32.4,68,2.63
2021-06-02 12:10:00+08:00,32.48333333,68,2.588333333
2021-06-02 12:20:00+08:00,32.56666667,68,2.546666667
2021-06-02 12:30:00+08:00,32.65,68,2.505
2021-06-02 12:40:00+08:00,32.73333333,68,2.463333333
2021-06-02 12:50:00+08:00,32.81666667,68,2.421666667
2021-06-02 13:00:00+08:00,32.9,68,2.38
2021-06-02 13:10:00+08:00,32.71666667,67.83333333,2.293333333
2021-06-02 13:20:00+08:00,32.53333333,67.66666667,2.206666667
2021-06-02 13:30:00+08:00,32.35,67.5,2.12
2021-06-02 13:40:00+08:00,32.16666667,67.33333333,2.033333333
2021-06-02 13:50:00+08:00,31.98333333,67.16666667,1.946666667
2021-06-02 14:00:00+08:00,31.8,67,1.86
2021-06-02 14:10:00+08:00,31.53333333,67.83333333,1.616666667
2021-06-02 14:20:00+08:00,31.26666667,68.66666667,1.373333333
2021-06-02 14:30:00+08:00,31,69.5,1.13
2021-06-02 14:40:00+08:00,30.73333333,70.33333333,0.886666667
2021-06-02 14:50:00+08:00,30.46666667,71.16666667,0.643333333
2021-06-02 15:00:00+08:00,30.2,72,0.4
2021-06-02 15:10:00+08:00,29.91666667,73.83333333,0.37
2021-06-02 15:20:00+08:00,29.63333333,75.66666667,0.34
2021-06-02 15:30:00+08:00,29.35,77.5,0.31
2021-06-02 15:40:00+08:00,29.06666667,79.33333333,0.28
2021-06-02 15:50:00+08:00,28.78333333,81.16666667,0.25
2021-06-02 16:00:00+08:00,28.5,83,0.22
2021-06-02 16:10:00+08:00,28.55,82.5,0.251666667
2021-06-02 16:20:00+08:00,28.6,82,0.283333333
2021-06-02 16:30:00+08:00,28.65,81.5,0.315
2021-06-02 16:40:00+08:00,28.7,81,0.346666667
2021-06-02 16:50:00+08:00,28.75,80.5,0.378333333
2021-06-02 17:00:00+08:00,28.8,80,0.41
2021-06-02 17:10:00+08:00,28.61666667,82.16666667,0.366666667
2021-06-02 17:20:00+08:00,28.43333333,84.33333333,0.323333333
2021-06-02 17:30:00+08:00,28.25,86.5,0.28
2021-06-02 17:40:00+08:00,28.06666667,88.66666667,0.236666667
2021-06-02 17:50:00+08:00,27.88333333,90.83333333,0.193333333
2021-06-02 18:00:00+08:00,27.7,93,0.15
2021-06-02 18:10:00+08:00,27.65,93.33333333,0.131666667
2021-06-02 18:20:00+08:00,27.6,93.66666667,0.113333333
2021-06-02 18:30:00+08:00,27.55,94,0.095
2021-06-02 18:40:00+08:00,27.5,94.33333333,0.076666667
2021-06-02 18:50:00+08:00,27.45,94.66666667,0.058333333
2021-06-02 19:00:00+08:00,27.4,95,0.04
2021-06-02 19:10:00+08:00,27.31666667,95.33333333,0.033333333
2021-06-02 19:20:00+08:00,27.23333333,95.66666667,0.026666667
2021-06-02 19:30:00+08:00,27.15,96,0.02
2021-06-02 19:40:00+08:00,27.06666667,96.33333333,0.013333333
2021-06-02 19:50:00+08:00,26.98333333,96.66666667,0.006666667
2021-06-02 20:00:00+08:00,26.9,97,0
2021-06-02 20:10:00+08:00,26.91666667,97,0
2021-06-02 20:20:00+08:00,26.93333333,97,0
2021-06-02 20:30:00+08:00,26.95,97,0
2021-06-02 20:40:00+08:00,26.96666667,97,0
2021-06-02 20:50:00+08:00,26.98333333,97,0
2021-06-02 21:00:00+08:00,27,97,0
2021-06-02 21:10:00+08:00,26.96666667,96.83333333,0
2021-06-02 21:20:00+08:00,26.93333333,96.66666667,0
2021-06-02 21:30:00+08:00,26.9,96.5,0
2021-06-02 21:40:00+08:00,26.86666667,96.33333333,0
2021-06-02 21:50:00+08:00,26.83333333,96.16666667,0
2021-06-02 22:00:00+08:00,26.8,96,0
2021-06-02 22:10:00+08:00,26.76666667,95.5,0
2021-06-02 22:20:00+08:00,26.73333333,95,0
2021-06-02 22:30:00+08:00,26.7,94.5,0
2021-06-02 22:40:00+08:00,26.66666667,94,0
2021-06-02 22:50:00+08:00,26.63333333,93.5,0
2021-06-02 23:00:00+08:00,26.6,93,0
2021-06-02 23:10:00+08:00,26.56666667,93.16666667,0
2021-06-02 23:20:00+08:00,26.53333333,93.33333333,0
2021-06-02 23:30:00+08:00,26.5,93.5,0
2021-06-02 23:40:00+08:00,26.46666667,93.66666667,0
2021-06-02 23:50:00+08:00,26.43333333,93.83333333,0
2021-06-03 00:00:00+08:00,26.4,94,0
2021-06-03 00:10:00+08:00,26.38333333,93.83333333,0
2021-06-03 00:20:00+08:00,26.36666667,93.66666667,0
2021-06-03 00:30:00+08:00,26.35,93.5,0
2021-06-03 00:40:00+08:00,26.33333333,93.33333333,0
2021-06-03 00:50:00+08:00,26.31666667,93.16666667,0
2021-06-03 01:00:00+08:00,26.3,93,0
2021-06-03 01:10:00+08:00,26.25,92.66666667,0
2021-06-03 01:20:00+08:00,26.2,92.33333333,0
2021-06-03 01:30:00+08:00,26.15,92,0
2021-06-03 01:40:00+08:00,26.1,91.66666667,0
2021-06-03 01:50:00+08:00,26.05,91.33333333,0
2021-06-03 02:00:00+08:00,26,91,0
2021-06-03 02:10:00+08:00,25.98333333,91.33333333,0
2021-06-03 02:20:00+08:00,25.96666667,91.66666667,0
2021-06-03 02:30:00+08:00,25.95,92,0
2021-06-03 02:40:00+08:00,25.93333333,92.33333333,0
2021-06-03 02:50:00+08:00,25.91666667,92.66666667,0
2021-06-03 03:00:00+08:00,25.9,93,0
2021-06-03 03:10:00+08:00,25.91666667,93,0
2021-06-03 03:20:00+08:00,25.93333333,93,0
2021-06-03 03:30:00+08:00,25.95,93,0
2021-06-03 03:40:00+08:00,25.96666667,93,0
2021-06-03 03:50:00+08:00,25.98333333,93,0
2021-06-03 04:00:00+08:00,26,93,0
2021-06-03 04:10:00+08:00,26,93,0
2021-06-03 04:20:00+08:00,26,93,0
2021-06-03 04:30:00+08:00,26,93,0
2021-06-03 04:40:00+08:00,26,93,0
2021-06-03 04:50:00+08:00,26,93,0
2021-06-03 05:00:00+08:00,26,93,0
2021-06-03 05:10:00+08:00,26.01666667,92.83333333,0.013333333
2021-06-03 05:20:00+08:00,26.03333333,92.66666667,0.026666667
2021-06-03 05:30:00+08:00,26.05,92.5,0.04
2021-06-03 05:40:00+08:00,26.06666667,92.33333333,0.053333333
2021-06-03 05:50:00+08:00,26.08333333,92.16666667,0.066666667
2021-06-03 06:00:00+08:00,26.1,92,0.08
2021-06-03 06:10:00+08:00,26.18333333,91.16666667,0.131666667
2021-06-03 06:20:00+08:00,26.26666667,90.33333333,0.183333333
2021-06-03 06:30:00+08:00,26.35,89.5,0.235
2021-06-03 06:40:00+08:00,26.43333333,88.66666667,0.286666667
2021-06-03 06:50:00+08:00,26.51666667,87.83333333,0.338333333
2021-06-03 07:00:00+08:00,26.6,87,0.39
2021-06-03 07:10:00+08:00,26.81666667,86,0.491666667
2021-06-03 07:20:00+08:00,27.03333333,85,0.593333333
2021-06-03 07:30:00+08:00,27.25,84,0.695
2021-06-03 07:40:00+08:00,27.46666667,83,0.796666667
2021-06-03 07:50:00+08:00,27.68333333,82,0.898333333
2021-06-03 08:00:00+08:00,27.9,81,1
2021-06-03 08:10:00+08:00,28.16666667,80.33333333,1.105
2021-06-03 08:20:00+08:00,28.43333333,79.66666667,1.21
2021-06-03 08:30:00+08:00,28.7,79,1.315
2021-06-03 08:40:00+08:00,28.96666667,78.33333333,1.42
2021-06-03 08:50:00+08:00,29.23333333,77.66666667,1.525
2021-06-03 09:00:00+08:00,29.5,77,1.63
2021-06-03 09:10:00+08:00,29.76666667,75.83333333,1.658333333
2021-06-03 09:20:00+08:00,30.03333333,74.66666667,1.686666667
2021-06-03 09:30:00+08:00,30.3,73.5,1.715
2021-06-03 09:40:00+08:00,30.56666667,72.33333333,1.743333333
2021-06-03 09:50:00+08:00,30.83333333,71.16666667,1.771666667
2021-06-03 10:00:00+08:00,31.1,70,1.8
2021-06-03 10:10:00+08:00,31.26666667,68.16666667,1.916666667
2021-06-03 10:20:00+08:00,31.43333333,66.33333333,2.033333333
2021-06-03 10:30:00+08:00,31.6,64.5,2.15
2021-06-03 10:40:00+08:00,31.76666667,62.66666667,2.266666667
2021-06-03 10:50:00+08:00,31.93333333,60.83333333,2.383333333
2021-06-03 11:00:00+08:00,32.1,59,2.5
2021-06-03 11:10:00+08:00,32.33333333,58.33333333,2.678333333
2021-06-03 11:20:00+08:00,32.56666667,57.66666667,2.856666667
2021-06-03 11:30:00+08:00,32.8,57,3.035
2021-06-03 11:40:00+08:00,33.03333333,56.33333333,3.213333333
2021-06-03 11:50:00+08:00,33.26666667,55.66666667,3.391666667
2021-06-03 12:00:00+08:00,33.5,55,3.57
2021-06-03 12:10:00+08:00,33.63333333,54.66666667,3.54
2021-06-03 12:20:00+08:00,33.76666667,54.33333333,3.51
2021-06-03 12:30:00+08:00,33.9,54,3.48
2021-06-03 12:40:00+08:00,34.03333333,53.66666667,3.45
2021-06-03 12:50:00+08:00,34.16666667,53.33333333,3.42
2021-06-03 13:00:00+08:00,34.3,53,3.39
2021-06-03 13:10:00+08:00,34.5,53,3.358333333
2021-06-03 13:20:00+08:00,34.7,53,3.326666667
2021-06-03 13:30:00+08:00,34.9,53,3.295
2021-06-03 13:40:00+08:00,35.1,53,3.263333333
2021-06-03 13:50:00+08:00,35.3,53,3.231666667
2021-06-03 14:00:00+08:00,35.5,53,3.2
2021-06-03 14:10:00+08:00,35.21666667,54.83333333,2.956666667
2021-06-03 14:20:00+08:00,34.93333333,56.66666667,2.713333333
2021-06-03 14:30:00+08:00,34.65,58.5,2.47
2021-06-03 14:40:00+08:00,34.36666667,60.33333333,2.226666667
2021-06-03 14:50:00+08:00,34.08333333,62.16666667,1.983333333
2021-06-03 15:00:00+08:00,33.8,64,1.74
2021-06-03 15:10:00+08:00,33.73333333,63.83333333,1.553333333
2021-06-03 15:20:00+08:00,33.66666667,63.66666667,1.366666667
2021-06-03 15:30:00+08:00,33.6,63.5,1.18
2021-06-03 15:40:00+08:00,33.53333333,63.33333333,0.993333333
2021-06-03 15:50:00+08:00,33.46666667,63.16666667,0.806666667
2021-06-03 16:00:00+08:00,33.4,63,0.62
2021-06-03 16:10:00+08:00,33.25,63.5,0.653333333
2021-06-03 16:20:00+08:00,33.1,64,0.686666667
2021-06-03 16:30:00+08:00,32.95,64.5,0.72
2021-06-03 16:40:00+08:00,32.8,65,0.753333333
2021-06-03 16:50:00+08:00,32.65,65.5,0.786666667
2021-06-03 17:00:00+08:00,32.5,66,0.82
2021-06-03 17:10:00+08:00,32.25,66.83333333,0.72
2021-06-03 17:20:00+08:00,32,67.66666667,0.62
2021-06-03 17:30:00+08:00,31.75,68.5,0.52
2021-06-03 17:40:00+08:00,31.5,69.33333333,0.42
2021-06-03 17:50:00+08:00,31.25,70.16666667,0.32
2021-06-03 18:00:00+08:00,31,71,0.22
2021-06-03 18:10:00+08:00,30.9,71.33333333,0.186666667
2021-06-03 18:20:00+08:00,30.8,71.66666667,0.153333333
2021-06-03 18:30:00+08:00,30.7,72,0.12
2021-06-03 18:40:00+08:00,30.6,72.33333333,0.086666667
2021-06-03 18:50:00+08:00,30.5,72.66666667,0.053333333
2021-06-03 19:00:00+08:00,30.4,73,0.02
2021-06-03 19:10:00+08:00,30.48333333,72.33333333,0.016666667
2021-06-03 19:20:00+08:00,30.56666667,71.66666667,0.013333333
2021-06-03 19:30:00+08:00,30.65,71,0.01
2021-06-03 19:40:00+08:00,30.73333333,70.33333333,0.006666667
2021-06-03 19:50:00+08:00,30.81666667,69.66666667,0.003333333
2021-06-03 20:00:00+08:00,30.9,69,0
2021-06-03 20:10:00+08:00,30.83333333,69.16666667,0
2021-06-03 20:20:00+08:00,30.76666667,69.33333333,0
2021-06-03 20:30:00+08:00,30.7,69.5,0
2021-06-03 20:40:00+08:00,30.63333333,69.66666667,0
2021-06-03 20:50:00+08:00,30.56666667,69.83333333,0
2021-06-03 21:00:00+08:00,30.5,70,0
2021-06-03 21:10:00+08:00,30.45,70.16666667,0
2021-06-03 21:20:00+08:00,30.4,70.33333333,0
2021-06-03 21:30:00+08:00,30.35,70.5,0
2021-06-03 21:40:00+08:00,30.3,70.66666667,0
2021-06-03 21:50:00+08:00,30.25,70.83333333,0
2021-06-03 22:00:00+08:00,30.2,71,0
2021-06-03 22:10:00+08:00,30.16666667,71.5,0
2021-06-03 22:20:00+08:00,30.13333333,72,0
2021-06-03 22:30:00+08:00,30.1,72.5,0
2021-06-03 22:40:00+08:00,30.06666667,73,0
2021-06-03 22:50:00+08:00,30.03333333,73.5,0
2021-06-03 23:00:00+08:00,30,74,0
2021-06-03 23:10:00+08:00,29.95,74.16666667,0
2021-06-03 23:20:00+08:00,29.9,74.33333333,0
2021-06-03 23:30:00+08:00,29.85,74.5,0
2021-06-03 23:40:00+08:00,29.8,74.66666667,0
2021-06-03 23:50:00+08:00,29.75,74.83333333,0
2021-06-04 00:00:00+08:00,29.7,75,0
2021-06-04 00:10:00+08:00,29.56666667,75.33333333,0
2021-06-04 00:20:00+08:00,29.43333333,75.66666667,0
2021-06-04 00:30:00+08:00,29.3,76,0
2021-06-04 00:40:00+08:00,29.16666667,76.33333333,0
2021-06-04 00:50:00+08:00,29.03333333,76.66666667,0
2021-06-04 01:00:00+08:00,28.9,77,0
2021-06-04 01:10:00+08:00,28.9,77.66666667,0
2021-06-04 01:20:00+08:00,28.9,78.33333333,0
2021-06-04 01:30:00+08:00,28.9,79,0
2021-06-04 01:40:00+08:00,28.9,79.66666667,0
2021-06-04 01:50:00+08:00,28.9,80.33333333,0
2021-06-04 02:00:00+08:00,28.9,81,0
2021-06-04 02:10:00+08:00,28.85,81.33333333,0
2021-06-04 02:20:00+08:00,28.8,81.66666667,0
2021-06-04 02:30:00+08:00,28.75,82,0
2021-06-04 02:40:00+08:00,28.7,82.33333333,0
2021-06-04 02:50:00+08:00,28.65,82.66666667,0
2021-06-04 03:00:00+08:00,28.6,83,0
2021-06-04 03:10:00+08:00,28.5,83.16666667,0
2021-06-04 03:20:00+08:00,28.4,83.33333333,0
2021-06-04 03:30:00+08:00,28.3,83.5,0
2021-06-04 03:40:00+08:00,28.2,83.66666667,0
2021-06-04 03:50:00+08:00,28.1,83.83333333,0
2021-06-04 04:00:00+08:00,28,84,0
2021-06-04 04:10:00+08:00,28.01666667,84.16666667,0
2021-06-04 04:20:00+08:00,28.03333333,84.33333333,0
2021-06-04 04:30:00+08:00,28.05,84.5,0
2021-06-04 04:40:00+08:00,28.06666667,84.66666667,0
2021-06-04 04:50:00+08:00,28.08333333,84.83333333,0
2021-06-04 05:00:00+08:00,28.1,85,0
2021-06-04 05:10:00+08:00,28.11666667,85,0.026666667
2021-06-04 05:20:00+08:00,28.13333333,85,0.053333333
2021-06-04 05:30:00+08:00,28.15,85,0.08
2021-06-04 05:40:00+08:00,28.16666667,85,0.106666667
2021-06-04 05:50:00+08:00,28.18333333,85,0.133333333
2021-06-04 06:00:00+08:00,28.2,85,0.16
2021-06-04 06:10:00+08:00,28.31666667,84.33333333,0.235
2021-06-04 06:20:00+08:00,28.43333333,83.66666667,0.31
2021-06-04 06:30:00+08:00,28.55,83,0.385
2021-06-04 06:40:00+08:00,28.66666667,82.33333333,0.46
2021-06-04 06:50:00+08:00,28.78333333,81.66666667,0.535
2021-06-04 07:00:00+08:00,28.9,81,0.61
2021-06-04 07:10:00+08:00,29.16666667,80.16666667,0.781666667
2021-06-04 07:20:00+08:00,29.43333333,79.33333333,0.953333333
2021-06-04 07:30:00+08:00,29.7,78.5,1.125
2021-06-04 07:40:00+08:00,29.96666667,77.66666667,1.296666667
2021-06-04 07:50:00+08:00,30.23333333,76.83333333,1.468333333
2021-06-04 08:00:00+08:00,30.5,76,1.64
2021-06-04 08:10:00+08:00,30.66666667,75,1.676666667
2021-06-04 08:20:00+08:00,30.83333333,74,1.713333333
2021-06-04 08:30:00+08:00,31,73,1.75
2021-06-04 08:40:00+08:00,31.16666667,72,1.786666667
2021-06-04 08:50:00+08:00,31.33333333,71,1.823333333
2021-06-04 09:00:00+08:00,31.5,70,1.86
2021-06-04 09:10:00+08:00,31.66666667,70.16666667,1.921666667
2021-06-04 09:20:00+08:00,31.83333333,70.33333333,1.983333333
2021-06-04 09:30:00+08:00,32,70.5,2.045
2021-06-04 09:40:00+08:00,32.16666667,70.66666667,2.106666667
2021-06-04 09:50:00+08:00,32.33333333,70.83333333,2.168333333
2021-06-04 10:00:00+08:00,32.5,71,2.23
2021-06-04 10:10:00+08:00,32.48333333,71.33333333,2.221666667
2021-06-04 10:20:00+08:00,32.46666667,71.66666667,2.213333333
2021-06-04 10:30:00+08:00,32.45,72,2.205
2021-06-04 10:40:00+08:00,32.43333333,72.33333333,2.196666667
2021-06-04 10:50:00+08:00,32.41666667,72.66666667,2.188333333
2021-06-04 11:00:00+08:00,32.4,73,2.18
2021-06-04 11:10:00+08:00,32.28333333,73,2.145
2021-06-04 11:20:00+08:00,32.16666667,73,2.11
2021-06-04 11:30:00+08:00,32.05,73,2.075
2021-06-04 11:40:00+08:00,31.93333333,73,2.04
2021-06-04 11:50:00+08:00,31.81666667,73,2.005
2021-06-04 12:00:00+08:00,31.7,73,1.97
2021-06-04 12:10:00+08:00,31.41666667,74.16666667,1.731666667
2021-06-04 12:20:00+08:00,31.13333333,75.33333333,1.493333333
2021-06-04 12:30:00+08:00,30.85,76.5,1.255
2021-06-04 12:40:00+08:00,30.56666667,77.66666667,1.016666667
2021-06-04 12:50:00+08:00,30.28333333,78.83333333,0.778333333
2021-06-04 13:00:00+08:00,30,80,0.54
2021-06-04 13:10:00+08:00,29.38333333,82.83333333,0.455
2021-06-04 13:20:00+08:00,28.76666667,85.66666667,0.37
2021-06-04 13:30:00+08:00,28.15,88.5,0.285
2021-06-04 13:40:00+08:00,27.53333333,91.33333333,0.2
2021-06-04 13:50:00+08:00,26.91666667,94.16666667,0.115
2021-06-04 14:00:00+08:00,26.3,97,0.03
2021-06-04 14:10:00+08:00,26.06666667,97.16666667,0.033333333
2021-06-04 14:20:00+08:00,25.83333333,97.33333333,0.036666667
2021-06-04 14:30:00+08:00,25.6,97.5,0.04
2021-06-04 14:40:00+08:00,25.36666667,97.66666667,0.043333333
2021-06-04 14:50:00+08:00,25.13333333,97.83333333,0.046666667
2021-06-04 15:00:00+08:00,24.9,98,0.05
2021-06-04 15:10:00+08:00,24.91666667,98,0.048333333
2021-06-04 15:20:00+08:00,24.93333333,98,0.046666667
2021-06-04 15:30:00+08:00,24.95,98,0.045
2021-06-04 15:40:00+08:00,24.96666667,98,0.043333333
2021-06-04 15:50:00+08:00,24.98333333,98,0.041666667
2021-06-04 16:00:00+08:00,25,98,0.04
2021-06-04 16:10:00+08:00,25,97.83333333,0.05
2021-06-04 16:20:00+08:00,25,97.66666667,0.06
2021-06-04 16:30:00+08:00,25,97.5,0.07
2021-06-04 16:40:00+08:00,25,97.33333333,0.08
2021-06-04 16:50:00+08:00,25,97.16666667,0.09
2021-06-04 17:00:00+08:00,25,97,0.1
2021-06-04 17:10:00+08:00,25.05,97,0.128333333
2021-06-04 17:20:00+08:00,25.1,97,0.156666667
2021-06-04 17:30:00+08:00,25.15,97,0.185
2021-06-04 17:40:00+08:00,25.2,97,0.213333333
2021-06-04 17:50:00+08:00,25.25,97,0.241666667
2021-06-04 18:00:00+08:00,25.3,97,0.27
2021-06-04 18:10:00+08:00,25.26666667,96.83333333,0.231666667
2021-06-04 18:20:00+08:00,25.23333333,96.66666667,0.193333333
2021-06-04 18:30:00+08:00,25.2,96.5,0.155
2021-06-04 18:40:00+08:00,25.16666667,96.33333333,0.116666667
2021-06-04 18:50:00+08:00,25.13333333,96.16666667,0.078333333
2021-06-04 19:00:00+08:00,25.1,96,0.04
