Time,FCU-RA_T,FCU-SP,FCU-ST,FCU-WST
2021-05-02 03:10:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 03:20:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 03:30:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 03:40:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 03:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 04:00:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 04:10:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 04:20:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 04:30:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 04:40:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 04:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 05:00:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 05:10:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 05:20:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 05:30:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 05:40:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 05:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 06:00:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 06:10:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 06:20:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 06:30:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 06:40:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 06:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 07:00:00+08:00,23.072838,25.0,0.0,3.0
2021-05-02 07:10:00+08:00,23.1,25.0,0.0,3.0
2021-05-02 07:20:00+08:00,23.1,25.0,0.0,3.0
2021-05-02 07:30:00+08:00,23.1,25.0,0.0,3.0
2021-05-02 07:40:00+08:00,23.04041683333333,25.0,0.0,3.0
2021-05-02 07:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 08:00:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 08:10:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 08:20:00+08:00,22.995007833333332,25.0,0.0,3.0
2021-05-02 08:30:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 08:40:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 08:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 09:00:00+08:00,23.0,25.0,0.0,3.0
2021-05-02 09:10:00+08:00,23.099549333333332,25.0,0.0,3.0
2021-05-02 09:20:00+08:00,23.1,25.0,0.0,3.0
2021-05-02 09:30:00+08:00,23.1,25.0,0.0,3.0
2021-05-02 09:40:00+08:00,23.147906166666665,25.0,0.0,3.0
2021-05-02 09:50:00+08:00,23.2,25.0,0.0,3.0
2021-05-02 10:00:00+08:00,23.2,25.0,0.0,3.0
2021-05-02 10:10:00+08:00,23.203333333333333,25.0,0.0,3.0
2021-05-02 10:20:00+08:00,23.2928795,25.0,0.0,3.0
2021-05-02 10:30:00+08:00,23.3,25.0,0.0,3.0
2021-05-02 10:40:00+08:00,23.3528735,25.0,0.0,3.0
2021-05-02 10:50:00+08:00,23.4,25.0,0.0,3.0
2021-05-02 11:00:00+08:00,23.4,25.0,0.0,3.0
2021-05-02 11:10:00+08:00,23.477815,25.0,0.0,3.0
2021-05-02 11:20:00+08:00,23.5,25.0,0.0,3.0
2021-05-02 11:30:00+08:00,23.539558333333332,25.0,0.0,3.0
2021-05-02 11:40:00+08:00,23.6,25.0,0.0,3.0
2021-05-02 11:50:00+08:00,23.6078535,25.0,0.0,3.0
2021-05-02 12:00:00+08:00,23.7,25.0,0.0,3.0
2021-05-02 12:10:00+08:00,23.7,25.0,0.0,3.0
2021-05-02 12:20:00+08:00,23.762859666666667,25.0,0.0,3.0
2021-05-02 12:30:00+08:00,23.8,25.0,0.0,3.0
2021-05-02 12:40:00+08:00,23.8,25.0,0.0,3.0
2021-05-02 12:50:00+08:00,23.8,25.0,0.0,3.0
2021-05-02 13:00:00+08:00,23.803336666666667,25.0,0.0,3.0
2021-05-02 13:10:00+08:00,23.889489,25.0,0.0,3.0
2021-05-02 13:20:00+08:00,23.9,25.0,0.0,3.0
2021-05-02 13:30:00+08:00,23.9,25.0,0.0,3.0
2021-05-02 13:40:00+08:00,23.9,25.0,0.0,3.0
2021-05-02 13:50:00+08:00,23.9,25.0,0.0,3.0
2021-05-02 14:00:00+08:00,23.936233833333333,25.0,0.0,3.0
2021-05-02 14:10:00+08:00,24.0,25.0,0.0,3.0
2021-05-02 14:20:00+08:00,24.0,25.0,0.0,3.0
2021-05-02 14:30:00+08:00,24.0094655,25.0,0.0,3.0
2021-05-02 14:40:00+08:00,24.090001833333332,25.0,0.0,3.0
2021-05-02 14:50:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 15:00:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 15:10:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 15:20:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 15:30:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 15:40:00+08:00,24.101665,25.0,0.0,3.0
2021-05-02 15:50:00+08:00,24.130076,25.0,0.0,3.0
2021-05-02 16:00:00+08:00,24.176049833333334,25.0,0.0,3.0
2021-05-02 16:10:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 16:20:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 16:30:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 16:40:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 16:50:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 17:00:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 17:10:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 17:20:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 17:30:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 17:40:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 17:50:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 18:00:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 18:10:00+08:00,24.2,25.0,0.0,3.0
2021-05-02 18:20:00+08:00,24.1490425,25.0,0.0,3.0
2021-05-02 18:30:00+08:00,24.113295,25.0,0.0,3.0
2021-05-02 18:40:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 18:50:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 19:00:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 19:10:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 19:20:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 19:30:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 19:40:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 19:50:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 20:00:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 20:10:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 20:20:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 20:30:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 20:40:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 20:50:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 21:00:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 21:10:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 21:20:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 21:30:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 21:40:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 21:50:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 22:00:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 22:10:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 22:20:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 22:30:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 22:40:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 22:50:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 23:00:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 23:10:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 23:20:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 23:30:00+08:00,24.1,25.0,0.0,3.0
2021-05-02 23:40:00+08:00,24.103392333333332,25.0,0.0,3.0
2021-05-02 23:50:00+08:00,24.1016825,25.0,0.0,3.0
2021-05-03 00:00:00+08:00,24.106747,25.0,0.0,3.0
2021-05-03 00:10:00+08:00,24.103337833333335,25.0,0.0,3.0
2021-05-03 00:20:00+08:00,24.107329333333332,25.0,0.0,3.0
2021-05-03 00:30:00+08:00,24.117510833333334,25.0,0.0,3.0
2021-05-03 00:40:00+08:00,24.106686333333332,25.0,0.0,3.0
2021-05-03 00:50:00+08:00,24.111665666666667,25.0,0.0,3.0
2021-05-03 01:00:00+08:00,24.109910666666668,25.0,0.0,3.0
2021-05-03 01:10:00+08:00,24.116656666666668,25.0,0.0,3.0
2021-05-03 01:20:00+08:00,24.118412333333332,25.0,0.0,3.0
2021-05-03 01:30:00+08:00,24.123337,25.0,0.0,3.0
2021-05-03 01:40:00+08:00,24.121589333333333,25.0,0.0,3.0
2021-05-03 01:50:00+08:00,24.110014333333332,25.0,0.0,3.0
2021-05-03 02:00:00+08:00,24.1199405,25.0,0.0,3.0
2021-05-03 02:10:00+08:00,24.136612,25.0,0.0,3.0
2021-05-03 02:20:00+08:00,24.144077833333334,25.0,0.0,3.0
2021-05-03 02:30:00+08:00,24.176673,25.0,0.0,3.0
2021-05-03 02:40:00+08:00,24.1933405,25.0,0.0,3.0
2021-05-03 02:50:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 03:00:00+08:00,24.193340833333334,25.0,0.0,3.0
2021-05-03 03:10:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 03:20:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 03:30:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 03:40:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 03:50:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 04:00:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 04:10:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 04:20:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 04:30:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 04:40:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 04:50:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 05:00:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 05:10:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 05:20:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 05:30:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 05:40:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 05:50:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 06:00:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 06:10:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 06:20:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 06:30:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 06:40:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 06:50:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 07:00:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 07:10:00+08:00,24.2,25.0,0.0,3.0
2021-05-03 07:20:00+08:00,24.20728383333333,25.0,0.0,3.0
2021-05-03 07:30:00+08:00,24.342905666666667,25.0,0.9892633333333334,3.0
2021-05-03 07:40:00+08:00,24.194289333333334,22.901720833333332,1.0,2.0
2021-05-03 07:50:00+08:00,23.129329833333333,22.5,1.0,2.0
2021-05-03 08:00:00+08:00,22.468742666666667,22.5,1.0,3.0
2021-05-03 08:10:00+08:00,22.2322215,22.5,1.0,3.0
2021-05-03 08:20:00+08:00,22.224388666666666,22.91352,1.0,3.0
2021-05-03 08:30:00+08:00,22.77110933333333,23.1,1.0,3.0
2021-05-03 08:40:00+08:00,22.901090833333335,23.1,1.0,3.0
2021-05-03 08:50:00+08:00,22.6843555,23.1,1.0,3.0
2021-05-03 09:00:00+08:00,22.534400666666667,23.1,1.0,3.0
2021-05-03 09:10:00+08:00,23.037759666666666,23.1,1.0,3.0
2021-05-03 09:20:00+08:00,22.922773333333332,23.1,1.0,3.0
2021-05-03 09:30:00+08:00,22.861774333333333,22.8684075,1.0,3.0
2021-05-03 09:40:00+08:00,22.3388205,22.8,1.0,3.0
2021-05-03 09:50:00+08:00,22.627663833333333,22.8,1.0,3.0
2021-05-03 10:00:00+08:00,22.486805333333333,22.8,1.0,3.0
2021-05-03 10:10:00+08:00,22.737823833333334,22.9065885,1.0,3.0
2021-05-03 10:20:00+08:00,22.756246,23.1,1.0,3.0
2021-05-03 10:30:00+08:00,22.703242666666668,23.1,1.0,3.0
2021-05-03 10:40:00+08:00,22.788912,23.1,1.0,3.0
2021-05-03 10:50:00+08:00,22.754967166666667,23.1,1.0,3.0
2021-05-03 11:00:00+08:00,22.786675833333334,23.1,1.0,3.0
2021-05-03 11:10:00+08:00,22.750682,23.1,1.0,3.0
2021-05-03 11:20:00+08:00,22.703812833333334,23.1,1.0,3.0
2021-05-03 11:30:00+08:00,22.73224383333333,23.1,1.0,3.0
2021-05-03 11:40:00+08:00,22.748048666666666,22.8984965,1.0,3.0
2021-05-03 11:50:00+08:00,22.287385333333333,22.8,1.0,3.0
2021-05-03 12:00:00+08:00,22.501848166666665,22.8,1.0,3.0
2021-05-03 12:10:00+08:00,22.613732666666667,22.8,1.0,3.0
2021-05-03 12:20:00+08:00,22.766657333333335,22.8,1.0,3.0
2021-05-03 12:30:00+08:00,22.7,22.8,1.0,3.0
2021-05-03 12:40:00+08:00,22.616281833333332,22.8,1.0,3.0
2021-05-03 12:50:00+08:00,22.6367105,22.8,1.0,3.0
2021-05-03 13:00:00+08:00,22.35686,22.8,1.0,3.0
2021-05-03 13:10:00+08:00,22.206128166666666,22.90135,1.0,3.0
2021-05-03 13:20:00+08:00,22.521784333333333,23.1,1.0,3.0
2021-05-03 13:30:00+08:00,22.927048,23.1,1.0,3.0
2021-05-03 13:40:00+08:00,22.4770195,23.1,1.0,3.0
2021-05-03 13:50:00+08:00,22.7578465,23.1,1.0,3.0
2021-05-03 14:00:00+08:00,22.886634,23.1,1.0,3.0
2021-05-03 14:10:00+08:00,22.663228833333335,23.1,1.0,3.0
2021-05-03 14:20:00+08:00,22.6600415,23.1,1.0,3.0
2021-05-03 14:30:00+08:00,22.638393833333332,23.013894,1.0,3.0
2021-05-03 14:40:00+08:00,22.477139,22.8,1.0,3.0
2021-05-03 14:50:00+08:00,22.376686166666666,22.8,1.0,3.0
2021-05-03 15:00:00+08:00,22.353326,22.8,1.0,3.0
2021-05-03 15:10:00+08:00,22.423196,22.8,1.0,3.0
2021-05-03 15:20:00+08:00,22.4,22.8,1.0,3.0
2021-05-03 15:30:00+08:00,22.486609666666666,22.8,1.0,3.0
2021-05-03 15:40:00+08:00,22.413098,22.8,1.0,3.0
2021-05-03 15:50:00+08:00,22.397979333333332,22.8,1.0,3.0
2021-05-03 16:00:00+08:00,22.363604333333335,22.8,1.0,3.0
2021-05-03 16:10:00+08:00,22.346648833333333,23.046104,1.0,3.0
2021-05-03 16:20:00+08:00,22.835529166666667,23.1,1.0,3.0
2021-05-03 16:30:00+08:00,22.812421666666665,23.1,1.0,3.0
2021-05-03 16:40:00+08:00,22.5252635,23.1,1.0,3.0
2021-05-03 16:50:00+08:00,22.417910833333334,23.1,1.0,3.0
2021-05-03 17:00:00+08:00,22.920690166666667,23.1,1.0,3.0
2021-05-03 17:10:00+08:00,22.393730333333334,23.1,1.0,3.0
2021-05-03 17:20:00+08:00,22.395926333333332,23.1,1.0,3.0
2021-05-03 17:30:00+08:00,22.927988,23.1,1.0,3.0
2021-05-03 17:40:00+08:00,22.2834825,23.1,1.0,3.0
2021-05-03 17:50:00+08:00,22.732362333333334,23.1,1.0,3.0
2021-05-03 18:00:00+08:00,22.722687333333333,23.1,1.0,3.0
2021-05-03 18:10:00+08:00,22.246343166666666,23.1,1.0,3.0
2021-05-03 18:20:00+08:00,22.922461333333334,23.1,1.0,3.0
2021-05-03 18:30:00+08:00,22.347041,23.1,1.0,3.0
2021-05-03 18:40:00+08:00,22.418999666666668,23.1,1.0,3.0
2021-05-03 18:50:00+08:00,22.960285166666665,23.1,1.0,3.0
2021-05-03 19:00:00+08:00,22.2009985,23.1,1.0,3.0
2021-05-03 19:10:00+08:00,22.475348,23.1,1.0,3.0
2021-05-03 19:20:00+08:00,22.944735833333333,23.1,1.0,3.0
2021-05-03 19:30:00+08:00,22.245051166666666,23.1,1.0,3.0
2021-05-03 19:40:00+08:00,22.541768166666667,23.1,1.0,3.0
2021-05-03 19:50:00+08:00,22.9254785,23.1,1.0,3.0
2021-05-03 20:00:00+08:00,22.465741833333333,23.1,1.0,3.0
2021-05-03 20:10:00+08:00,22.2131435,23.1,1.0,3.0
2021-05-03 20:20:00+08:00,22.8511435,23.1,1.0,3.0
2021-05-03 20:30:00+08:00,22.514705833333334,23.1,1.0,3.0
2021-05-03 20:40:00+08:00,22.2860915,23.1,1.0,3.0
2021-05-03 20:50:00+08:00,22.808964333333332,23.1,1.0,3.0
2021-05-03 21:00:00+08:00,24.304536,23.1,0.031143333333333332,2.0
2021-05-03 21:10:00+08:00,25.398924166666667,23.1,0.0,1.0
2021-05-03 21:20:00+08:00,25.471501166666666,23.1,0.0,1.0
2021-05-03 21:30:00+08:00,25.2545235,23.1,0.0,1.0
2021-05-03 21:40:00+08:00,24.850991333333333,23.1,0.0,1.0
2021-05-03 21:50:00+08:00,24.517783166666668,24.020645,0.0,2.0
2021-05-03 22:00:00+08:00,24.2479275,25.0,0.0,3.0
2021-05-03 22:10:00+08:00,24.006400333333332,25.0,0.0,3.0
2021-05-03 22:20:00+08:00,23.833054,25.0,0.0,3.0
2021-05-03 22:30:00+08:00,23.666497,25.0,0.0,3.0
2021-05-03 22:40:00+08:00,23.54475083333333,25.0,0.0,3.0
2021-05-03 22:50:00+08:00,23.426375333333333,25.0,0.0,3.0
2021-05-03 23:00:00+08:00,23.3,25.0,0.0,3.0
2021-05-03 23:10:00+08:00,23.209871166666666,25.0,0.0,3.0
2021-05-03 23:20:00+08:00,23.153245666666667,25.0,0.0,3.0
2021-05-03 23:30:00+08:00,23.1,25.0,0.0,3.0
2021-05-03 23:40:00+08:00,23.058200166666666,25.0,0.0,3.0
2021-05-03 23:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 00:00:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 00:10:00+08:00,22.969895,25.0,0.0,3.0
2021-05-04 00:20:00+08:00,22.903398,25.0,0.0,3.0
2021-05-04 00:30:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 00:40:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 00:50:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 01:00:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 01:10:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 01:20:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 01:30:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 01:40:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 01:50:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 02:00:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 02:10:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 02:20:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 02:30:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 02:40:00+08:00,22.9,25.0,0.0,3.0
2021-05-04 02:50:00+08:00,22.908260833333333,25.0,0.0,3.0
2021-05-04 03:00:00+08:00,22.909991,25.0,0.0,3.0
2021-05-04 03:10:00+08:00,22.931602166666668,25.0,0.0,3.0
2021-05-04 03:20:00+08:00,22.983254666666667,25.0,0.0,3.0
2021-05-04 03:30:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 03:40:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 03:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 04:00:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 04:10:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 04:20:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 04:30:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 04:40:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 04:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 05:00:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 05:10:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 05:20:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 05:30:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 05:40:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 05:50:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 06:00:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 06:10:00+08:00,23.0,25.0,0.0,3.0
2021-05-04 06:20:00+08:00,23.00328,25.0,0.0,3.0
2021-05-04 06:30:00+08:00,23.006661166666667,25.0,0.0,3.0
2021-05-04 06:40:00+08:00,23.0249855,25.0,0.0,3.0
2021-05-04 06:50:00+08:00,23.08656,25.0,0.0,3.0
2021-05-04 07:00:00+08:00,23.1,25.0,0.0,3.0
2021-05-04 07:10:00+08:00,23.1,25.0,0.0,3.0
2021-05-04 07:20:00+08:00,23.1,25.0,0.0,3.0
2021-05-04 07:30:00+08:00,23.156451333333333,25.0,0.9659,3.0
2021-05-04 07:40:00+08:00,23.368517833333332,23.792482333333332,1.0,3.0
2021-05-04 07:50:00+08:00,22.361326833333333,22.8,1.0,3.0
2021-05-04 08:00:00+08:00,22.127279666666666,22.8,1.0,3.0
2021-05-04 08:10:00+08:00,22.438934833333334,22.8,1.0,3.0
2021-05-04 08:20:00+08:00,22.171567,22.8,1.0,3.0
2021-05-04 08:30:00+08:00,22.185235333333335,22.8,1.0,3.0
2021-05-04 08:40:00+08:00,22.1,22.8,1.0,3.0
2021-05-04 08:50:00+08:00,22.120040666666668,22.8,1.0,3.0
2021-05-04 09:00:00+08:00,21.957846833333335,22.8,1.0,3.0
2021-05-04 09:10:00+08:00,22.5717865,22.8,1.0,3.0
2021-05-04 09:20:00+08:00,22.078892166666666,22.8,1.0,3.0
2021-05-04 09:30:00+08:00,22.380366666666667,22.8,1.0,3.0
2021-05-04 09:40:00+08:00,22.301042333333335,22.8,1.0,3.0
2021-05-04 09:50:00+08:00,22.150323666666665,22.8,1.0,3.0
2021-05-04 10:00:00+08:00,22.5908785,22.8,1.0,3.0
2021-05-04 10:10:00+08:00,22.080344,22.8,1.0,3.0
2021-05-04 10:20:00+08:00,22.285190166666666,22.8,1.0,3.0
2021-05-04 10:30:00+08:00,22.494450666666665,22.8,1.0,3.0
2021-05-04 10:40:00+08:00,22.1570325,22.8,1.0,3.0
2021-05-04 10:50:00+08:00,22.080496833333335,22.8,1.0,3.0
2021-05-04 11:00:00+08:00,22.597447666666667,22.8,1.0,3.0
2021-05-04 11:10:00+08:00,22.098768833333335,22.8,1.0,3.0
2021-05-04 11:20:00+08:00,22.486921,22.8,1.0,3.0
2021-05-04 11:30:00+08:00,22.347688166666668,22.8,1.0,3.0
2021-05-04 11:40:00+08:00,22.0371515,22.8,1.0,3.0
2021-05-04 11:50:00+08:00,22.494941166666667,22.8,1.0,3.0
2021-05-04 12:00:00+08:00,22.27951716666667,22.8,1.0,3.0
2021-05-04 12:10:00+08:00,21.992339333333334,22.8,1.0,3.0
2021-05-04 12:20:00+08:00,22.4594915,22.8,1.0,3.0
2021-05-04 12:30:00+08:00,22.255086,22.8,1.0,3.0
2021-05-04 12:40:00+08:00,22.057251166666667,22.8,1.0,3.0
2021-05-04 12:50:00+08:00,22.573825166666666,22.8,1.0,3.0
2021-05-04 13:00:00+08:00,22.021897666666668,22.8,1.0,3.0
2021-05-04 13:10:00+08:00,22.5492675,22.8,1.0,3.0
2021-05-04 13:20:00+08:00,22.199175333333333,22.8,1.0,3.0
2021-05-04 13:30:00+08:00,22.01194033333333,22.8,1.0,3.0
2021-05-04 13:40:00+08:00,22.5264385,22.8,1.0,3.0
2021-05-04 13:50:00+08:00,22.180040333333334,22.8,1.0,3.0
2021-05-04 14:00:00+08:00,22.151310166666665,22.994064,1.0,3.0
2021-05-04 14:10:00+08:00,22.9004455,23.1,1.0,3.0
2021-05-04 14:20:00+08:00,22.6062255,23.1,1.0,3.0
2021-05-04 14:30:00+08:00,22.4376385,23.1,1.0,3.0
2021-05-04 14:40:00+08:00,22.968505333333333,23.1,1.0,3.0
2021-05-04 14:50:00+08:00,22.328534,23.1,1.0,3.0
2021-05-04 15:00:00+08:00,22.7268965,23.1,1.0,3.0
2021-05-04 15:10:00+08:00,22.644504333333334,23.1,1.0,3.0
2021-05-04 15:20:00+08:00,22.3380205,23.1,1.0,3.0
2021-05-04 15:30:00+08:00,22.94669366666667,23.1,1.0,3.0
2021-05-04 15:40:00+08:00,22.290716,23.1,1.0,3.0
2021-05-04 15:50:00+08:00,22.610387166666666,23.1,1.0,3.0
2021-05-04 16:00:00+08:00,22.776099,23.1,1.0,3.0
2021-05-04 16:10:00+08:00,22.2034055,23.1,1.0,3.0
2021-05-04 16:20:00+08:00,22.925913166666668,23.1,1.0,3.0
2021-05-04 16:30:00+08:00,22.324669833333335,23.1,1.0,3.0
2021-05-04 16:40:00+08:00,22.593799666666666,23.1,1.0,3.0
2021-05-04 16:50:00+08:00,22.754239166666668,23.1,1.0,3.0
2021-05-04 17:00:00+08:00,22.316039333333332,23.1,1.0,3.0
2021-05-04 17:10:00+08:00,22.905976166666665,23.1,1.0,3.0
2021-05-04 17:20:00+08:00,22.1878495,23.1,1.0,3.0
2021-05-04 17:30:00+08:00,22.728841833333334,23.1,1.0,3.0
2021-05-04 17:40:00+08:00,22.7665145,23.1,1.0,3.0
2021-05-04 17:50:00+08:00,22.198536833333332,23.1,1.0,3.0
2021-05-04 18:00:00+08:00,22.878518166666666,23.1,1.0,3.0
2021-05-04 18:10:00+08:00,22.631664166666667,23.1,1.0,3.0
2021-05-04 18:20:00+08:00,22.3442885,23.1,1.0,3.0
2021-05-04 18:30:00+08:00,22.952890833333335,23.1,1.0,3.0
2021-05-04 18:40:00+08:00,22.291720833333333,23.1,1.0,3.0
2021-05-04 18:50:00+08:00,22.586663666666666,23.1,1.0,3.0
2021-05-04 19:00:00+08:00,22.95580216666667,23.1,1.0,3.0
2021-05-04 19:10:00+08:00,22.170604833333332,23.1,1.0,3.0
2021-05-04 19:20:00+08:00,22.613585666666665,23.1,1.0,3.0
2021-05-04 19:30:00+08:00,22.960429333333334,23.1,1.0,3.0
2021-05-04 19:40:00+08:00,22.222790333333332,23.1,1.0,3.0
2021-05-04 19:50:00+08:00,22.565537833333334,23.1,1.0,3.0
2021-05-04 20:00:00+08:00,22.958675166666666,23.1,1.0,3.0
2021-05-04 20:10:00+08:00,22.2419745,23.1,1.0,3.0
2021-05-04 20:20:00+08:00,22.695132666666666,23.1,1.0,3.0
2021-05-04 20:30:00+08:00,22.851627833333332,23.850332166666668,1.0,3.0
2021-05-04 20:40:00+08:00,22.6472485,25.0,1.0,3.0
2021-05-04 20:50:00+08:00,23.055731666666667,25.0,1.0,3.0
2021-05-04 21:00:00+08:00,24.564428833333334,25.0,0.02144,3.0
2021-05-04 21:10:00+08:00,25.475228166666668,25.0,0.0,3.0
2021-05-04 21:20:00+08:00,25.451485833333333,25.0,0.0,3.0
2021-05-04 21:30:00+08:00,25.183212833333332,25.0,0.0,3.0
2021-05-04 21:40:00+08:00,24.709137166666668,25.0,0.0,3.0
